Selling_Price,Present_Price,Kms_Driven,Owner,no_year,Fuel_Type_Diesel,Fuel_Type_Petrol,Seller_Type_Individual,Transmission_Manual
2.75,2.75,93000,1,8,0,1,1,1
6.1,6.1,50000,1,5,1,0,1,1
6.15,6.15,60000,0,5,1,0,1,1
6.84,13.31,60000,1,6,1,0,1,1
6.8,13.23,64000,1,6,1,0,1,1
5,9.73,120000,0,6,1,0,1,1
5.2,10.12,120000,0,6,1,0,1,1
3.9,7.59,140000,1,8,1,0,1,1
4.35,8.46,135000,2,8,1,0,1,1
3.5,13.3,166000,1,10,1,0,1,1
6.75,25.66,60000,0,2,1,0,1,1
13.5,44.9,81500,1,9,1,0,1,0
13.5,44.9,80000,0,9,1,0,1,0
6.75,7.22,5000,0,1,0,1,1,1
7.25,10.34,30000,0,4,1,0,1,1
12,12.83,15000,0,1,1,0,1,1
6.5,6.95,40000,0,2,1,0,0,1
10.9,11.66,16500,0,1,0,1,0,1
11,14.36,67000,0,3,1,0,1,0
6.7,8.75,48000,0,3,1,0,1,1
7.8,10.18,35000,0,2,1,0,1,1
7.2,9.4,60000,0,3,1,0,1,1
6.1,7.96,52000,0,2,0,1,0,1
6,7.83,29000,0,3,1,0,1,1
5.35,7.63,50000,0,4,1,0,1,1
1.42,6.17,110000,0,11,0,1,1,1
5.15,6.72,23000,0,3,0,1,1,1
3.35,4.78,40000,0,4,0,1,0,1
9.57,12.49,60000,0,3,1,0,1,1
6.05,7.9,127000,0,3,1,0,1,1
3.16,6.87,140000,0,7,1,0,1,1
6.75,7.22,5000,0,1,0,1,1,1
5.2,5.56,70000,0,5,1,0,1,1
2.65,8.81,60000,0,9,1,0,1,1
3.95,5.64,40000,1,4,0,1,1,1
3.85,5.49,40000,1,4,0,1,1,1
1.42,6.17,70000,1,11,0,1,1,1
1.6,6.95,35000,0,11,0,1,1,1
1.8,7.82,50000,2,8,1,0,1,1
4.8,10.43,42462,0,7,0,1,0,1
4.7,10.22,54723,0,5,1,0,0,1
4.8,10.43,20375,0,2,0,1,0,1
4.5,9.78,43978,1,7,1,0,0,1
5.2,6.79,28832,0,3,1,0,0,1
7,7.49,3177,0,1,0,1,0,1
4,4.28,39414,0,5,0,1,0,1
2,2.14,30078,0,8,0,1,0,1
2.5,2.67,44588,0,8,0,1,0,1
4,4.28,49907,0,5,0,1,0,1
3.71,8.07,67082,1,7,0,1,0,1
4.5,6.42,40000,0,4,0,1,1,1
5.7,8.13,112879,1,4,1,0,0,1
3,6.52,80000,1,7,0,1,1,1
6.2,8.09,25000,0,3,0,1,1,1
9.49,12.39,10200,0,2,0,1,1,1
7.5,9.79,60000,0,2,1,0,1,1
3.5,4.57,20000,1,3,0,1,1,1
12.5,16.32,60000,0,3,1,0,1,1
2.7,3.85,30000,2,4,0,1,1,1
2.35,5.11,40000,1,7,0,1,1,1
5,7.13,60000,0,4,0,1,1,1
2.2,3.14,111000,0,8,0,1,1,1
3.8,7.39,70000,1,6,1,0,1,1
1.6,6.08,100000,2,10,0,1,1,1
1.6,6.08,100000,2,10,0,1,1,1
3.39,4.43,25000,0,3,0,1,1,1
2.3,7.65,100000,0,9,0,1,1,1
4,5.71,35000,0,4,1,0,1,1
4.7,6.71,25000,0,2,1,0,1,1
0.45,4.36,58000,0,17,0,1,1,1
5.75,6.15,20000,0,1,0,1,1,1
3.25,3.48,1300,0,1,0,1,1,1
0.5,10.78,120000,1,23,0,1,1,1
3.5,6.81,15000,0,6,0,1,1,1
27.11,35.39,9000,0,3,1,0,0,0
51.5,55.08,20000,0,1,0,1,0,0
32,41.77,45000,0,3,1,0,0,0
5.03,6.57,110000,0,5,1,0,1,1
38,40.64,20000,0,1,1,0,1,0
20,28.53,68089,0,4,0,1,0,0
2.25,4.89,58343,0,7,0,1,0,1
7.4,16.09,38817,0,2,1,0,0,1
5.5,7.85,56494,0,4,0,1,0,1
7.5,16.3,79328,1,7,1,0,0,1
6.5,6.95,5621,0,1,0,1,0,0
6.25,8.16,25538,0,3,0,1,0,1
6,7.83,69779,0,2,0,1,0,0
4.5,5.87,56290,0,3,1,0,0,1
54,57.75,7500,0,1,1,0,0,0
55,58.82,8500,0,1,1,0,0,0
7.79,8.33,7032,0,1,0,1,0,0
6.45,9.2,11000,0,4,0,1,0,0
24.75,35.31,2000,0,2,1,0,0,0
3,4.28,25000,0,4,0,1,1,1
5.4,10.51,150000,0,6,1,0,1,1
5.8,11.28,10000,0,2,0,1,1,1
10,19.46,70000,0,5,1,0,1,1
4.6,6,80000,0,3,1,0,1,1
6.35,8.29,50000,0,5,1,0,1,1
6.5,12.65,83000,2,6,1,0,1,1
5.25,11.41,116000,1,7,1,0,1,1
3.5,7.61,60000,2,5,0,1,1,1
3.2,15.89,175802,2,12,1,0,1,1
4.5,29.18,192000,2,14,1,0,1,1
2.27,7.55,73840,0,9,0,1,1,1
3.25,10.81,162000,1,9,1,0,1,1
2.75,9.15,20000,0,2,0,1,1,0
3,6.52,75000,2,7,0,1,1,1
4,13.3,320000,2,9,1,0,1,1
5.5,18.29,120000,1,5,1,0,1,1
5.5,7.85,20000,0,4,0,1,1,1
9,11.75,40000,0,3,1,0,1,0
1.65,6.27,20000,0,10,0,1,1,1
2.1,4.09,70000,0,6,0,1,1,1
6.5,9.27,30000,0,4,1,0,1,1
6.8,13.23,120000,0,6,1,0,1,1
3.9,4.17,25000,0,1,0,1,1,1
2.6,3.71,80000,0,4,0,1,1,1
4.5,9.78,67000,0,7,0,1,1,1
1.3,6.45,120000,1,12,0,1,1,1
8.9,9.52,9000,0,1,1,0,1,1
38,40.64,20000,0,1,1,0,1,0
2.25,8.55,80000,1,10,0,1,1,1
32,121.64,60000,0,2,1,0,1,0
2.1,7.98,120000,0,10,1,0,1,1
35,68.1,60000,0,6,1,0,1,0
7.5,14.59,80000,1,6,1,0,1,1
3.5,11.64,120000,1,9,1,0,1,1
2.7,3.52,26442,0,3,0,1,1,1
7,9.14,35000,0,3,0,1,1,1
1.3,4.94,28000,1,10,0,1,1,1
6.5,24.71,80000,0,5,1,0,1,1
0.55,4.08,39000,0,15,0,1,1,1
4.75,6.2,20000,0,3,0,1,1,0
3.25,7.07,50000,0,7,1,0,1,1
6.15,8.03,40000,0,3,0,1,1,0
3.9,5.09,15000,0,5,0,1,1,1
6.5,6.95,15000,0,1,0,1,1,0
4.4,4.71,30000,0,5,0,1,1,1
6,11.67,70000,0,6,1,0,1,1
1.7,3.31,80000,0,8,0,1,1,1
4.99,10.85,80000,0,7,1,0,1,1
5.25,11.41,120000,0,8,1,0,1,1
5.8,12.61,90000,0,5,1,0,1,1
4.2,5.99,110000,1,4,1,0,1,1
13,18.55,120000,0,5,1,0,1,1
8,11.41,80000,0,4,1,0,1,1
6,6,5000,0,0,0,1,1,1
4,5.22,50000,0,3,0,1,1,1
7,9.14,65000,0,3,1,0,1,1
8,10.44,35000,0,3,1,0,1,1
6,7.83,90000,0,5,1,0,1,1
5.8,8.27,100000,0,4,1,0,1,1
3.5,4.99,15000,0,4,0,1,1,1
2.05,6.82,147000,0,9,1,0,1,1
13.5,17.62,20000,0,3,1,0,1,1
3.1,13.47,120000,1,11,1,0,1,1
7,23.28,250000,1,9,1,0,1,1
4.6,6.56,69000,1,4,1,0,1,1
8.6,11.23,80000,0,3,1,0,1,1
3.9,5.56,15000,0,4,0,1,1,1
15.25,21.76,50000,0,2,1,0,1,1
1.1,8.15,50800,1,15,0,1,0,1
4.85,6.33,10000,0,3,0,1,0,1
58.3,76.1,30000,0,2,1,0,1,0
1.85,2.41,60000,1,8,0,1,1,1
6.65,8.68,40142,0,2,1,0,0,1
7.21,7.71,9400,0,1,0,1,0,1
3.9,5.56,62000,0,4,1,0,0,1
1.9,6.32,90000,0,9,1,0,0,1
9.75,10.43,12584,0,1,1,0,0,1
2.75,3.92,49000,0,4,0,1,0,1
3.15,4.49,32000,0,4,0,1,0,1
6.85,7.33,4300,0,1,0,1,0,1
5.95,6.36,14548,0,1,0,1,0,1
9,9.63,44772,1,2,1,0,0,1
9.5,10.16,48500,0,2,1,0,0,1
2.75,3.92,38000,0,4,0,1,0,1
5.7,7.44,28782,0,3,0,1,0,1
7,9.14,28451,0,2,0,1,0,1
9.1,11.88,36500,0,2,1,0,0,1
7.51,9.8,44885,0,2,1,0,0,1
2.25,4.38,35000,0,6,0,1,1,1
1.35,5.86,110000,1,11,1,0,1,1
8.25,10.77,79000,0,3,1,0,0,1
16.5,21.54,91000,1,5,1,0,0,0
8.75,11.42,50000,0,2,1,0,0,1
6.5,9.27,81000,1,4,1,0,0,1
14.5,15.51,22000,0,1,0,1,0,0
9.75,12.73,41000,0,3,1,0,0,1
9.25,9.89,50000,0,1,1,0,0,1
7.25,10.34,66000,0,4,1,0,0,1
5.5,11.96,65000,0,7,1,0,0,1
5.5,10.7,76000,0,6,1,0,0,1
7.5,16.3,95000,0,7,1,0,0,1
4.75,10.33,55000,1,7,0,1,0,1
3.25,4.24,65000,0,3,0,1,0,1
7.25,9.46,76000,0,3,1,0,0,1
7.75,10.12,47000,1,2,0,1,0,1
6.25,8.16,70000,0,3,1,0,0,1
1.95,8.47,56000,1,11,0,1,0,1
4.7,9.14,89000,0,6,1,0,0,1
17.5,22.84,98000,0,3,1,0,0,1
16.5,23.54,90000,0,4,1,0,0,1
10.5,14.98,70000,0,2,1,0,1,1
3.8,8.26,57000,0,7,1,0,1,1
6.5,8.48,70000,0,3,1,0,1,1
2.75,3.92,49200,0,4,0,1,1,1
2.2,9.56,125000,1,11,0,1,1,1
2,9.93,60000,1,12,0,1,1,1
3.15,15.64,120000,1,5,0,1,1,1
0.9,7.62,110000,2,16,0,1,1,1
1.2,6.81,70000,1,13,0,1,1,1
0.9,5.84,168000,1,14,0,1,1,1
15,97.27,30000,0,2,1,0,1,1
3.7,23.99,60000,0,5,1,0,1,1
5.95,8.49,131111,0,4,1,0,1,1
1.5,8.51,120000,1,13,1,0,1,1
4,22.7,58400,1,8,1,0,1,1
3.1,4.42,23400,1,4,0,1,1,1
3.85,5.49,50000,0,2,0,1,1,1
1.05,7.78,158107,1,15,0,1,1,1
7.5,14.59,90000,0,6,1,0,1,1
5.21,5.57,3010,0,1,0,1,1,0
1.8,6.84,80000,0,10,1,0,1,1
2.2,7.32,155000,1,9,1,0,1,1
0.4,7.55,70000,1,22,0,1,1,1
5.4,101.91,4000,0,2,0,1,1,1
1.4,7.94,35000,1,13,0,1,1,1
2,19.36,121000,0,17,0,1,1,1
6.5,62.92,110000,1,5,1,0,1,1
2.3,8.74,170000,1,10,1,0,1,1
3.05,11.59,175000,2,10,1,0,1,1
14,53.22,30000,0,2,1,0,1,1
2,9.93,163000,0,12,1,0,1,1
2,9.93,163000,0,12,1,0,1,1
4.65,17.68,77088,0,10,1,0,1,1
2.1,6.98,110000,2,9,1,0,1,1
5.7,8.13,136511,0,4,1,0,1,1
5.7,8.13,80000,0,5,0,1,1,1
6.5,9.27,60000,0,5,0,1,1,1
6.2,8.85,36000,0,4,0,1,1,1
2.5,3.57,65000,1,8,0,1,1,1
10,33.26,50000,0,9,1,0,1,0
3,6.52,82500,0,7,1,0,1,1
8.1,17.61,30000,1,2,1,0,1,1
2.7,8.98,100000,2,9,1,0,1,1
4.7,15.63,70000,1,5,1,0,1,1
4,5.22,85000,0,3,1,0,1,1
3,5.84,60000,1,6,0,1,1,1
1.7,3.31,20000,2,5,0,1,1,1
4.56,8.87,80000,0,6,1,0,1,1
1.21,5.26,100000,1,11,1,0,1,1
0.35,3.87,75000,1,18,0,1,1,1
0.85,6.3,100000,0,15,0,1,1,1
6.5,9.27,80000,1,4,1,0,1,1
3.5,4.57,35000,0,3,0,1,1,1
1.25,2.72,139000,0,7,1,0,1,1
0.8,5.93,90000,1,15,0,1,1,0
1.2,5.21,120000,0,11,0,1,1,1
2.5,12.41,100000,0,12,0,1,1,1
2.25,7.48,90000,0,9,1,0,1,1
2.15,12.2,105000,1,13,1,0,1,1
4.5,5.87,40000,1,3,1,0,1,1
5.1,6.66,90000,0,3,0,1,1,1
2.45,3.2,36710,1,5,0,1,1,1
4,5.22,50000,0,2,1,0,1,1
6.2,8.85,28180,0,4,1,0,0,1
6.5,8.48,44000,0,3,1,0,0,1
17,18.18,15000,0,1,1,0,1,1
5.9,6.31,4000,0,1,0,1,1,1
3.7,7.2,30000,0,6,1,0,1,1
3.5,7.61,15000,0,7,0,1,1,1
5.8,7.57,20000,0,3,0,1,1,1
4.5,5.87,56000,0,2,0,1,1,1
6,7.83,19000,0,3,0,1,1,1
24,34.24,30000,0,4,1,0,1,0
4.5,5.87,70000,0,3,0,1,1,1
1.5,6.52,30000,0,11,1,0,1,1
4,4.28,15000,0,1,0,1,1,1
1.85,4.02,85000,0,7,0,1,1,1
6.25,13.59,50000,0,2,0,1,1,0
7,7.49,20000,0,1,0,1,1,1
3.9,5.09,25000,0,3,0,1,1,1
6.25,8.16,25000,0,2,0,1,1,1
4,7.78,50000,0,6,0,1,1,1
3.8,12.64,150000,2,9,1,0,1,1
4,17.38,90000,0,11,0,1,1,0
6.2,6.63,100000,0,1,0,1,1,1
1.9,9.43,180000,1,12,1,0,1,1
2.1,4.57,50000,1,7,0,1,1,1
2.7,5.87,80000,2,8,1,0,1,1
0.45,7.43,100000,2,21,0,1,1,1
2.2,4.28,93000,1,6,0,1,1,1
5.5,10.7,11500,0,6,1,0,1,1
3.7,8.04,120000,0,7,0,1,1,1
0.95,6.16,100000,1,14,0,1,1,0
6.5,42.15,50000,0,5,1,0,1,1
5.5,35.67,120000,0,8,0,1,1,1
2.25,8.55,100000,1,10,1,0,1,1
0.4,3.39,57000,1,16,0,1,1,1
2.8,3.99,60000,0,4,0,1,1,1
5.7,7.44,44077,0,3,0,1,0,0
2.9,3.79,90000,1,3,0,1,1,1
7.2,9.4,50000,1,2,1,0,1,1
8,10.44,60000,0,3,1,0,1,1
2.65,3.46,20000,2,8,0,1,1,1
1.35,5.13,90000,2,10,0,1,1,1
3.5,4.99,70000,1,4,1,0,1,1
2,9.93,80000,1,12,0,1,1,1
4.9,6.99,80000,0,4,1,0,1,1
4.5,6.42,72000,1,8,1,0,1,1
9.5,13.55,50000,0,4,1,0,1,1
3.55,5.06,90000,1,8,0,1,1,1
7,7.49,17000,0,1,0,1,1,1
4.6,4.92,70000,0,8,1,0,1,1
3.5,3.74,74000,1,8,1,0,1,1
0.85,5.51,60000,1,14,0,1,1,1
2.9,4.14,15000,0,4,0,1,1,1
10,10.7,72000,0,1,1,0,1,1
0.85,4.22,25000,1,12,0,1,1,1
0.65,6.29,114000,0,17,0,1,1,1
0.75,5.56,120000,0,15,0,1,1,1
1,9.68,250000,1,17,1,0,1,1
1.7,7.39,55768,0,11,1,0,1,1
5.25,6.85,40000,0,3,0,1,1,0
2.65,2.65,70000,1,0,0,1,1,1
4.6,4.6,50000,0,2,0,1,1,1
2.5,3.26,20000,0,3,0,1,1,1
3.95,8.59,70000,1,7,1,0,1,1
3.75,7.3,60000,0,6,0,1,1,1
1.2,5.21,120000,0,11,1,0,1,1
2.9,9.65,110000,1,9,1,0,1,1
4.1,5.35,60000,0,3,0,1,1,1
2,8.69,30000,0,11,0,1,1,1
9,39.1,35000,0,2,1,0,1,1
0.5,4.84,50000,2,17,0,1,1,1
4.5,43.56,100000,0,8,1,0,1,1
6.5,62.92,80000,2,8,1,0,1,1
3,5.84,84000,1,6,1,0,1,1
4.25,8.27,60000,0,6,1,0,1,1
0.55,10.38,50000,1,22,0,1,1,1
2,6.65,60000,1,9,0,1,1,1
9.75,32.43,100000,0,5,1,0,1,1
4.5,9.78,70000,0,7,1,0,1,1
6,11.67,82500,1,6,1,0,1,1
5.5,10.7,76000,0,6,1,0,1,1
1.8,5.99,87000,0,9,1,0,1,1
3,11.4,120000,0,10,1,0,1,1
3.5,4.99,70000,1,4,0,1,1,1
4.65,9.05,90000,0,6,1,0,1,1
2,7.6,188000,1,10,1,0,1,1
3.5,6.81,120000,1,6,1,0,1,1
6.5,12.65,80000,0,5,0,1,1,1
1.5,5.7,123278,1,10,0,1,1,1
5.6,10.9,100000,1,6,1,0,1,1
6.25,12.16,90000,0,5,1,0,1,1
2.2,4.28,110000,0,8,1,0,1,1
2.5,5.43,110000,0,7,1,0,1,1
5.75,12.5,70000,0,2,1,0,1,1
10.5,22.83,65000,0,5,1,0,1,1
30,65.22,70000,1,5,1,0,1,0
2,4.35,90000,2,8,1,0,1,1
2.62,3.74,50000,0,4,0,1,1,1
2.99,4.27,33000,0,2,0,1,1,1
2.5,3.57,26500,0,5,0,1,1,1
1.4,4.66,60000,2,9,0,1,1,1
3.6,7.83,70000,2,7,1,0,1,1
2.1,4.57,80000,0,5,0,1,1,1
6,7.83,60000,0,3,1,0,1,1
2.1,6.98,100000,0,9,1,0,1,1
3,9.98,80000,1,9,1,0,1,1
4.5,6.42,35000,0,4,0,1,1,1
32,45.65,35000,0,2,1,0,1,0
5.5,5.88,10000,0,1,0,1,1,1
1,3.33,80000,0,9,1,0,1,1
1.85,6.15,50000,1,8,0,1,1,1
0.8,5.19,90000,1,14,0,1,1,1
2.95,3.85,80000,0,3,0,1,1,1
3.6,4.7,25000,0,3,0,1,1,1
2.1,4.09,70000,0,6,0,1,1,1
5.85,6.26,80000,0,1,0,1,1,0
5.6,7.99,50000,0,4,1,0,1,1
6,8.56,70000,0,5,1,0,1,1
3.3,4.31,60000,0,3,0,1,1,1
9.9,10.59,15000,0,1,0,1,1,1
3,3.21,90000,0,8,1,0,1,1
6.5,6.95,28000,0,2,0,1,1,1
6.95,7.43,20000,0,1,0,1,1,0
3,5.84,60000,0,6,1,0,1,1
2.7,5.25,22000,0,5,0,1,1,1
1.85,7.03,70000,1,10,1,0,1,1
2,4.35,80000,0,7,1,0,1,1
8.6,9.2,60000,0,2,1,0,1,1
4,4.28,20000,0,2,0,1,1,1
2.4,5.22,142000,1,7,1,0,1,1
5.7,12.39,72000,0,5,1,0,1,1
8.5,18.48,90000,0,2,1,0,1,1
1.55,5.16,80000,2,9,1,0,1,1
2.7,8.98,125000,0,9,1,0,1,1
6.1,20.29,33000,0,5,0,1,1,1
10,33.26,50000,0,5,1,0,1,1
4.5,14.97,120000,1,8,1,0,1,1
5,16.63,35000,0,2,1,0,1,1
7,23.28,43000,0,2,1,0,1,1
1.35,7.66,60000,0,13,0,1,1,1
4.3,24.4,148000,1,8,1,0,1,1
6.25,12.16,70000,1,6,1,0,1,1
2.8,9.31,96000,0,9,0,1,1,1
8,26.61,70000,0,5,1,0,1,1
2.2,7.32,70000,1,8,1,0,1,1
6.2,8.09,18484,0,3,0,1,1,1
3,9.98,70000,0,9,1,0,1,1
1.8,6.84,25000,1,10,0,1,1,1
2.5,5.43,120000,2,7,1,0,1,1
4.8,6.27,55000,0,3,0,1,1,1
8.85,9.47,10000,1,1,0,1,1,1
5.5,5.5,60000,0,0,1,0,1,1
8,8,30000,0,2,1,0,1,1
1.8,3.91,65000,0,7,0,1,1,1
2,7.6,27000,0,10,0,1,1,1
3.8,14.44,50000,1,8,1,0,1,1
5.2,5.56,2560,0,1,0,1,1,0
0.9,7.62,60000,0,16,0,1,1,1
3.3,4.71,80000,1,4,0,1,1,1
0.4,6.61,50000,1,21,0,1,1,1
3.7,61.1,120000,0,5,1,0,1,1
2.9,12.6,120000,1,11,0,1,1,1
2.15,4.67,47000,1,7,0,1,1,1
12.82,16.73,45000,0,3,1,0,1,1
6.1,7.96,90000,0,8,1,0,1,1
3.8,8.26,110000,1,7,1,0,1,1
12.5,16.32,95000,0,3,1,0,1,1
4,5.22,103655,1,8,1,0,1,1
7,9.14,25000,1,2,0,1,1,0
6.5,12.65,80000,0,6,1,0,1,1
0.95,1.85,50000,1,6,0,1,1,1
11.47,22.32,56975,0,5,1,0,1,1
1.5,5.7,110000,0,10,0,1,1,1
1.2,5.96,80000,2,12,0,1,1,1
1.8,6.84,187000,1,10,1,0,0,1
3.25,7.07,69000,0,7,1,0,0,1
5.5,11.96,206000,0,5,1,0,0,1
9.5,20.65,27000,0,2,1,0,0,1
5,9.73,132000,1,6,1,0,0,1
7.25,9.46,75000,0,3,1,0,0,1
5,6.53,18000,1,5,0,1,0,1
1.8,5.99,218000,0,9,1,0,1,1
6.5,9.27,10000,0,4,1,0,1,1
2.85,10.83,80000,0,10,1,0,1,1
2.1,6.98,215000,0,9,1,0,1,1
2,6.65,137000,0,8,1,0,1,1
2.95,9.81,65000,1,9,1,0,1,1
1.6,9.08,120000,2,13,0,1,1,1
4.5,5.87,10000,0,3,0,1,1,0
3.85,5.49,20000,0,4,0,1,1,1
3.5,11.64,93500,1,9,1,0,1,1
27.11,35.39,9000,0,3,1,0,0,0
51.5,55.08,20000,0,1,0,1,0,0
32,41.77,45000,0,3,1,0,0,0
5.03,6.57,110000,0,5,1,0,1,1
38,40.64,20000,0,1,1,0,1,0
20,28.53,68089,0,4,0,1,0,0
2.25,4.89,58343,0,7,0,1,0,1
7.4,16.09,38817,0,2,1,0,0,1
5.5,7.85,56494,0,4,0,1,0,1
7.5,16.3,79328,1,7,1,0,0,1
6.5,6.95,5621,0,1,0,1,0,0
6.25,8.16,25538,0,3,0,1,0,1
6,7.83,69779,0,2,0,1,0,0
4.5,5.87,56290,0,3,1,0,0,1
54,57.75,7500,0,1,1,0,0,0
55,58.82,8500,0,1,1,0,0,0
7.79,8.33,7032,0,1,0,1,0,0
6.45,9.2,11000,0,4,0,1,0,0
24.75,35.31,2000,0,2,1,0,0,0
27.11,35.39,9000,0,3,1,0,0,0
51.5,55.08,20000,0,1,0,1,0,0
32,41.77,45000,0,3,1,0,0,0
5.03,6.57,110000,0,5,1,0,1,1
38,40.64,20000,0,1,1,0,1,0
20,28.53,68089,0,4,0,1,0,0
2.25,4.89,58343,0,7,0,1,0,1
7.4,16.09,38817,0,2,1,0,0,1
5.5,7.85,56494,0,4,0,1,0,1
7.5,16.3,79328,1,7,1,0,0,1
6.5,6.95,5621,0,1,0,1,0,0
6.25,8.16,25538,0,3,0,1,0,1
6,7.83,69779,0,2,0,1,0,0
4.5,5.87,56290,0,3,1,0,0,1
54,57.75,7500,0,1,1,0,0,0
55,58.82,8500,0,1,1,0,0,0
7.79,8.33,7032,0,1,0,1,0,0
6.45,9.2,11000,0,4,0,1,0,0
24.75,35.31,2000,0,2,1,0,0,0
5.58,5.97,70000,0,1,1,0,1,1
1.65,6.27,56000,2,10,0,1,1,1
3,11.4,80000,1,8,1,0,1,1
5,5.35,5000,0,1,0,1,1,1
9,9.63,100000,0,8,1,0,1,1
8.3,41.21,60000,2,12,1,0,1,0
8.9,44.19,70000,2,12,1,0,1,0
6.4,12.45,65000,1,6,1,0,1,1
9,17.51,70000,2,5,1,0,1,1
4.5,9.78,60000,0,7,1,0,1,1
8.25,17.93,82000,0,2,1,0,1,1
5,10.87,80000,1,7,1,0,1,1
3.25,4.24,5000,1,3,0,1,1,1
4.5,8.76,133000,0,6,1,0,1,1
6.75,8.81,25000,1,3,0,1,1,1
4.15,5.42,15000,0,3,0,1,1,1
11,14.36,40000,0,3,1,0,1,1
5,7.13,35000,0,4,0,1,1,1
5.1,9.92,70000,1,6,1,0,1,1
2,11.35,152000,2,13,1,0,1,1
0.6,3.4,100000,1,13,0,1,1,1
5,10.87,80000,1,7,1,0,1,1
0.45,1.95,100000,1,11,1,0,1,1
2.7,3.52,50000,0,3,0,1,1,1
5.5,7.18,40000,0,3,0,1,1,1
2.35,3.35,60000,0,4,0,1,1,1
6,8.56,40000,0,2,0,1,1,1
5.25,7.49,60000,0,5,1,0,1,1
3.25,4.64,90000,0,8,1,0,1,1
4.2,8.17,90000,0,6,1,0,1,1
2.3,4.47,60000,1,6,0,1,1,1
3.75,8.15,80000,2,7,1,0,1,1
7.5,16.3,120000,0,8,1,0,1,1
4,8.7,40000,0,2,0,1,1,1
6,13.04,91000,0,7,1,0,1,1
1.1,5.46,80000,2,12,0,1,1,1
0.45,2.55,73257,0,13,0,1,1,1
7.22,7.72,80000,0,1,1,0,1,1
5,5,15000,0,0,0,1,1,1
2.5,14.19,110000,1,13,1,0,1,1
9.5,53.9,40000,0,2,1,0,1,1
3.75,8.15,212000,0,7,1,0,1,1
7.8,16.96,30000,0,2,1,0,1,1
5.75,12.5,30000,0,2,0,1,1,1
5.63,7.35,30000,1,3,0,1,1,1
4.5,5.87,15000,0,3,0,1,1,1
23,23,1000,0,0,1,0,1,0
0.8,13.21,26320,0,21,0,1,1,1
3.2,12.16,135000,1,10,1,0,1,1
3.75,18.62,100000,2,12,0,1,1,1
4,5.22,120000,0,3,0,1,1,1
6,19.96,230000,0,9,1,0,1,1
3.15,4.49,60000,1,4,0,1,1,1
11,15.69,80000,1,8,1,0,1,0
3.5,13.3,190000,1,10,1,0,1,1
3.75,5.35,120000,0,4,0,1,1,1
10.5,22.83,217000,1,7,1,0,1,1
1.3,9.63,90000,2,15,1,0,1,1
3.5,25.94,29000,0,5,0,1,1,1
1.2,4.56,120000,2,10,0,1,1,1
8.2,31.17,90000,0,5,1,0,1,1
7,26.61,30000,0,2,0,1,1,1
4.52,17.18,30000,1,2,0,1,1,0
5,7.13,56000,2,4,0,1,1,1
12.5,17.83,90000,0,5,1,0,1,1
5,7.13,120000,0,5,1,0,1,1
4.9,6.99,60000,0,5,1,0,1,1
2,9.93,147000,1,12,1,0,1,1
2.4,11.92,35000,0,8,0,1,1,1
6.55,32.52,19500,0,2,0,1,1,1
6.2,30.78,38426,0,2,0,1,1,1
4.5,22.34,35000,1,5,0,1,1,1
3.1,6.03,35000,1,6,0,1,1,1
1.5,8.51,50000,2,13,0,1,1,1
1.8,10.21,120000,0,8,1,0,1,1
1.5,4.99,120000,0,9,1,0,1,1
1.6,5.32,112000,1,9,1,0,1,1
6,13.04,70000,2,7,1,0,1,1
3.8,8.26,145000,0,8,1,0,1,1
1.2,6.81,135000,0,13,1,0,1,1
3.5,11.64,500000,1,9,1,0,1,1
1.35,4.49,146000,0,8,1,0,1,1
6.1,20.29,10000,0,2,0,1,1,1
2.6,2.6,50000,0,0,1,0,1,1
5,6.53,25000,0,3,0,1,1,1
2.2,3.14,20000,0,4,0,1,1,1
1.21,7.85,70000,1,14,0,1,1,1
3.5,4.57,50000,0,3,1,0,1,1
22,28.72,25000,1,2,1,0,1,0
2.8,9.31,100000,1,9,1,0,1,1
9.2,9.2,20000,0,0,0,1,1,1
3.2,10.64,155000,0,9,1,0,1,1
1.4,4.66,70000,2,8,1,0,1,1
3.1,10.31,25000,1,8,1,0,1,1
0.65,4.22,120000,1,14,0,1,1,1
3,6.52,90000,0,7,1,0,1,1
27.11,35.39,9000,0,3,1,0,0,0
51.5,55.08,20000,0,1,0,1,0,0
32,41.77,45000,0,3,1,0,0,0
5.03,6.57,110000,0,5,1,0,1,1
38,40.64,20000,0,1,1,0,1,0
20,28.53,68089,0,4,0,1,0,0
2.25,4.89,58343,0,7,0,1,0,1
7.4,16.09,38817,0,2,1,0,0,1
5.5,7.85,56494,0,4,0,1,0,1
7.5,16.3,79328,1,7,1,0,0,1
6.5,6.95,5621,0,1,0,1,0,0
6.25,8.16,25538,0,3,0,1,0,1
6,7.83,69779,0,2,0,1,0,0
4.5,5.87,56290,0,3,1,0,0,1
54,57.75,7500,0,1,1,0,0,0
55,58.82,8500,0,1,1,0,0,0
7.79,8.33,7032,0,1,0,1,0,0
6.45,9.2,11000,0,4,0,1,0,0
24.75,35.31,2000,0,2,1,0,0,0
5.75,19.12,110000,1,9,1,0,1,1
4.4,8.56,110000,1,6,1,0,1,1
3.8,7.39,100000,1,8,1,0,1,1
1.4,5.32,116700,2,10,0,1,1,1
4.75,18.06,25000,0,5,1,0,1,1
2,6.65,200000,2,9,1,0,1,1
4,15.2,176062,0,10,1,0,1,1
